Datetime,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,MACD,MACDs,RSI,trend_long_ok_current,trend_short_ok_current,macd_up_ok_current,macd_down_ok_current,rsi_up_ok_current,rsi_down_ok_current,buy_signal_current,sell_signal_current,signal_current,matches_criteria_current,trend_long_ok_aggressive,trend_short_ok_aggressive,macd_up_ok_aggressive,macd_down_ok_aggressive,rsi_up_ok_aggressive,rsi_down_ok_aggressive,buy_signal_aggressive,sell_signal_aggressive,signal_aggressive,matches_criteria_aggressive,trend_long_ok_conservative,trend_short_ok_conservative,macd_up_ok_conservative,macd_down_ok_conservative,rsi_up_ok_conservative,rsi_down_ok_conservative,volume_ok_conservative,buy_signal_conservative,sell_signal_conservative,signal_conservative,matches_criteria_conservative
2025-07-30 16:00:00-04:00,634.46,638.17,621.39,637.8795,0,635.5449,635.6661,634.1246,-0.3687,-0.3322,60.4667,True,False,False,False,True,False,False,False,HOLD,False,True,False,False,False,True,False,True,False,BUY,True,True,False,False,False,True,False,False,False,False,HOLD,False
2025-07-31 09:30:00-04:00,639.455,639.75,637.82,638.135,8292601,635.6859,635.6848,634.1592,-0.091,-0.2839,61.296,False,False,True,False,False,False,False,False,HOLD,False,False,False,True,False,False,False,False,False,HOLD,False,False,False,True,False,False,False,True,False,False,HOLD,False
2025-07-31 09:45:00-04:00,638.15,639.85,637.69,639.34,4199203,635.8697,635.7368,634.2001,0.2237,-0.1824,65.0228,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 10:00:00-04:00,639.345,639.809,638.86,639.3,3026704,636.0259,635.7949,634.2409,0.4645,-0.053,64.7995,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 10:15:00-04:00,639.3,639.55,638.495,638.82,3326496,636.1532,635.8655,634.2791,0.6096,0.0795,62.049,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 10:30:00-04:00,638.81,639.14,638.16,638.43,2639118,636.2462,635.9315,634.3168,0.6852,0.2007,59.8268,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 10:45:00-04:00,638.42,638.46,636.5099,636.62,3216021,636.2597,635.9462,634.3481,0.5923,0.279,50.7441,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 11:00:00-04:00,636.61,637.38,635.54,635.54,3089554,636.2137,635.944,634.3779,0.4266,0.3085,46.2337,False,False,False,False,False,True,False,False,HOLD,False,False,False,False,False,False,True,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 11:15:00-04:00,635.55,636.34,635.06,636.19,2999350,636.2077,635.9546,634.4116,0.3437,0.3155,49.1626,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 11:30:00-04:00,636.19,637.4,636.11,637.35,2268562,636.2647,635.9876,634.4541,0.3674,0.3259,53.9802,False,False,False,False,True,False,False,False,HOLD,False,False,False,False,False,True,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 11:45:00-04:00,637.34,637.55,636.855,637.54,1561371,636.2977,636.0146,634.4982,0.397,0.3401,54.7369,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 12:00:00-04:00,637.55,637.82,637.21,637.78,1479581,636.3537,636.0422,634.5422,0.4347,0.359,55.7273,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 12:15:00-04:00,637.76,638.23,637.74,638.08,1364930,636.4407,636.0802,634.5878,0.4833,0.3839,56.9937,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 12:30:00-04:00,638.0852,638.31,637.89,638.11,1697295,636.5077,636.1372,634.6439,0.5182,0.4108,57.1256,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 12:45:00-04:00,638.11,638.18,637.51,637.79,1709987,636.5787,636.1808,634.6972,0.5142,0.4314,55.1789,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 13:00:00-04:00,637.78,637.79,637.0,637.065,1615786,636.7899,636.2123,634.7471,0.4473,0.4346,50.9433,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 13:15:00-04:00,637.0521,637.18,634.41,634.84,3081751,636.8639,636.2027,634.7827,0.2123,0.3901,40.6342,False,False,False,True,False,True,False,False,HOLD,False,False,False,False,True,False,True,False,True,SELL,True,False,False,False,True,False,True,False,False,False,HOLD,False
2025-07-31 13:30:00-04:00,634.86,635.6,634.07,635.38,3526930,637.0285,636.1973,634.8198,0.0689,0.3259,43.6163,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 13:45:00-04:00,635.39,635.655,633.07,633.47,3528312,637.108,636.1599,634.849,-0.1967,0.2214,36.6107,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 14:00:00-04:00,633.47,634.26,632.5241,632.5241,3747065,637.0092,636.0988,634.8734,-0.4779,0.0815,33.7222,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 14:15:00-04:00,632.52,634.25,631.43,634.21,3872401,636.8257,636.0818,634.9066,-0.5584,-0.0465,42.4396,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 14:30:00-04:00,634.2,634.82,634.13,634.71,2487248,636.6545,636.0809,634.9419,-0.5751,-0.1522,44.7602,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 14:45:00-04:00,634.7,635.125,634.04,634.15,2256716,636.395,636.0595,634.9741,-0.6264,-0.247,42.6846,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-07-31 15:00:00-04:00,634.15,634.85,633.43,633.56,2618741,636.108,636.0301,635.0057,-0.7064,-0.3389,40.5509,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 15:15:00-04:00,633.55,633.935,632.62,632.78,3480157,635.806,635.9653,635.0323,-0.8234,-0.4358,37.857,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 15:30:00-04:00,632.795,633.58,632.56,633.57,4434780,635.563,635.922,635.0609,-0.8426,-0.5172,42.0557,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 15:45:00-04:00,633.57,633.68,630.765,631.97,15245527,635.3305,635.8473,635.0808,-0.9756,-0.6088,36.6539,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-07-31 16:00:00-04:00,632.08,634.3144,631.408,631.52,0,635.1295,635.7511,635.0932,-1.1047,-0.708,35.2814,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 09:30:00-04:00,626.3,626.34,622.26,622.282,11763801,634.4341,635.467,635.0615,-1.9301,-0.9524,19.3019,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 09:45:00-04:00,622.31,622.585,621.1,621.4815,6839874,633.6406,635.1718,635.0271,-2.6187,-1.2857,18.5192,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,False,False,HOLD,False,True,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 10:00:00-04:00,621.53,622.56,619.65,621.94,7416283,632.8606,634.9075,634.9944,-3.0918,-1.6469,20.5075,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 10:15:00-04:00,621.9,623.52,621.86,623.2,4624061,632.1316,634.6652,634.9683,-3.3266,-1.9828,25.8618,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 10:30:00-04:00,623.43,624.07,622.23,622.41,5829738,631.3481,634.4001,634.9347,-3.5358,-2.2934,24.7367,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 10:45:00-04:00,622.4,623.75,621.78,621.96,4485251,630.5406,634.1158,634.8978,-3.6952,-2.5738,24.0939,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 11:00:00-04:00,621.96,622.9793,621.45,622.16,3635587,629.7591,633.8335,634.8634,-3.7621,-2.8115,25.0263,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 11:15:00-04:00,622.15,622.92,621.39,621.51,3406765,628.9814,633.5323,634.8249,-3.8235,-3.0139,23.9945,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 11:30:00-04:00,621.51,623.63,621.38,623.61,3628663,628.4199,633.2775,634.7963,-3.6605,-3.1432,33.5303,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 11:45:00-04:00,623.62,624.035,623.36,623.99,3012877,627.8504,633.0281,634.7721,-3.4607,-3.2067,35.1167,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 12:00:00-04:00,624.0,624.965,623.88,624.54,3752451,627.4039,632.7927,634.7511,-3.2209,-3.2095,37.4437,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 12:15:00-04:00,624.545,624.96,624.11,624.21,3225121,626.9882,632.5527,634.7184,-3.0226,-3.1722,36.5957,False,False,True,False,False,False,False,False,HOLD,False,False,False,True,False,False,False,False,False,HOLD,False,False,False,True,False,False,False,False,False,False,HOLD,False
2025-08-01 12:30:00-04:00,624.21,624.46,622.91,623.15,3437375,626.4352,632.2781,634.6841,-2.9174,-3.1212,33.9367,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 12:45:00-04:00,623.13,623.665,621.2,621.35,4982704,625.7672,631.9719,634.6412,-2.9453,-3.086,29.9563,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 13:00:00-04:00,621.34,621.79,620.665,620.83,4815004,625.1012,631.6617,634.5916,-2.9751,-3.0638,28.9018,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 13:15:00-04:00,620.83,621.31,620.335,620.57,3458821,624.4517,631.3377,634.5427,-2.9853,-3.0481,28.3641,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 13:30:00-04:00,620.57,621.37,620.21,620.68,3365642,623.8467,631.0239,634.4925,-2.9504,-3.0286,28.9661,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 13:45:00-04:00,620.68,621.41,620.3,620.6299,3931041,623.1997,630.7797,634.4435,-2.8935,-3.0016,28.8471,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 14:00:00-04:00,620.61,620.845,619.29,619.73,4034020,622.5877,630.5071,634.388,-2.8877,-2.9788,26.7247,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 14:15:00-04:00,619.71,621.81,619.68,621.6248,3520530,622.0929,630.2978,634.3429,-2.6992,-2.9229,37.2018,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 14:30:00-04:00,621.63,623.075,621.3713,623.05,3535769,622.1313,630.1212,634.2978,-2.407,-2.8197,43.7199,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-01 14:45:00-04:00,623.04,623.11,620.95,621.4,5479420,622.1272,629.8592,634.2452,-2.2822,-2.7122,38.7104,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 15:00:00-04:00,621.41,621.8,620.97,621.56,5059549,622.1082,629.5328,634.1946,-2.1457,-2.5989,39.435,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 15:15:00-04:00,621.54,622.3,621.28,621.79,4387241,622.0377,629.2059,634.1439,-1.996,-2.4783,40.5236,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 15:30:00-04:00,621.78,621.93,620.84,621.78,4934436,622.0062,628.8547,634.0935,-1.8567,-2.354,40.4897,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 15:45:00-04:00,621.77,623.3,621.39,621.71,13149491,621.9937,628.5029,634.0436,-1.732,-2.2296,40.2346,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,True,False,False,HOLD,False
2025-08-01 16:00:00-04:00,621.72,622.1802,621.5,622.1597,0,621.9937,628.1697,633.9939,-1.5787,-2.0994,42.7306,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 09:30:00-04:00,625.67,627.9,625.58,627.78,7151948,622.3072,627.9567,633.9692,-0.9922,-1.878,63.3387,False,False,False,False,True,False,False,False,HOLD,False,False,False,False,False,True,False,False,False,HOLD,False,False,False,False,False,True,False,True,False,False,HOLD,False
2025-08-04 09:45:00-04:00,627.77,629.205,627.77,629.01,4029023,622.5772,627.8045,633.9517,-0.4234,-1.587,66.2048,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 10:00:00-04:00,629.01,629.34,628.27,629.06,3048613,622.8307,627.6749,633.9308,0.0312,-1.2634,66.3201,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 10:15:00-04:00,629.07,629.53,628.87,629.4,2237339,623.0737,627.5391,633.9116,0.4141,-0.9279,67.1409,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 10:30:00-04:00,629.41,629.45,628.61,628.7,2499855,623.2982,627.3661,633.8883,0.6535,-0.6116,63.6991,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 10:45:00-04:00,628.7,629.7,628.46,629.18,3095483,623.5997,627.1989,633.8679,0.8719,-0.3149,65.0231,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 11:00:00-04:00,629.19,629.56,628.69,629.445,2004394,624.0045,627.0322,633.8493,1.0542,-0.0411,65.7655,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 11:15:00-04:00,629.4501,629.48,628.65,629.0,2046658,624.413,626.8506,633.8275,1.1496,0.197,63.3345,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 11:30:00-04:00,628.99,629.36,628.59,628.9,2186699,624.8295,626.6664,633.807,1.2032,0.3983,62.7731,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 11:45:00-04:00,628.905,630.05,628.765,629.87,1931962,625.289,626.508,633.7855,1.3089,0.5804,65.9286,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 12:00:00-04:00,629.86,630.17,629.62,629.75,1712286,625.745,626.3617,633.7611,1.3672,0.7377,65.1924,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 12:15:00-04:00,629.76,630.02,629.67,629.72,1386167,626.2445,626.2593,633.7368,1.3949,0.8692,64.9968,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 12:30:00-04:00,629.71,630.0707,629.68,629.94,1300984,626.6602,626.1505,633.7111,1.4182,0.979,65.8064,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 12:45:00-04:00,629.93,630.45,629.92,630.135,1418984,627.0145,626.0838,633.6903,1.4359,1.0704,66.5449,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,False,False,False,False,False,False,False,False,HOLD,False
2025-08-04 13:00:00-04:00,630.13,630.52,630.06,630.51,1337006,627.47,626.0436,633.6687,1.4633,1.149,67.9773,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-04 13:15:00-04:00,630.4999,630.5,630.18,630.29,1282030,627.9065,625.9652,633.6443,1.4506,1.2093,66.1867,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-04 13:30:00-04:00,630.3,630.49,629.89,629.965,1536675,628.3152,625.8703,633.6166,1.3982,1.2471,63.5254,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-04 13:45:00-04:00,629.96,630.05,629.39,629.81,1788215,628.7167,625.7835,633.5866,1.3288,1.2634,62.2396,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-04 14:00:00-04:00,629.82,630.315,629.73,629.85,2398175,629.1237,625.7093,633.5582,1.2624,1.2632,62.4506,False,True,False,True,False,False,False,False,HOLD,False,False,True,False,True,False,False,False,True,SELL,True,False,True,False,True,False,False,True,False,False,HOLD,False
2025-08-04 14:15:00-04:00,629.835,630.1682,629.76,629.99,2431785,629.5153,625.6535,633.531,1.2073,1.252,63.2259,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-04 14:30:00-04:00,629.99,630.4,629.84,629.95,1523947,629.6238,625.5811,633.503,1.1471,1.231,62.827,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-04 14:45:00-04:00,629.95,630.08,629.775,629.8801,1127633,629.6673,625.5393,633.4785,1.0813,1.2011,62.0896,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-04 15:00:00-04:00,629.8968,630.21,629.74,630.155,1939549,629.722,625.512,633.4564,1.0394,1.1687,63.8853,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-04 15:15:00-04:00,630.15,630.75,630.11,630.265,3023697,629.7653,625.6716,633.433,1.0034,1.1357,64.6076,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-04 15:30:00-04:00,630.265,630.53,629.9209,630.299,2968662,629.8452,625.848,633.41,0.9666,1.1019,64.8417,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-04 15:45:00-04:00,630.29,631.215,630.24,631.06,7536661,629.9392,626.0304,633.3862,0.9874,1.079,69.6762,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-04 16:00:00-04:00,631.17,631.88,629.1081,631.76,0,630.055,626.2016,633.3681,1.0482,1.0728,73.3116,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 09:30:00-04:00,631.79,632.3,631.22,631.95,5099213,630.2025,626.3924,633.3515,1.0992,1.0781,74.2152,False,True,False,False,False,False,False,False,HOLD,False,False,True,True,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-05 09:45:00-04:00,631.99,632.6052,631.59,631.9,2576427,630.3525,626.5912,633.3348,1.1225,1.087,73.5101,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-05 10:00:00-04:00,631.63,631.85,630.28,630.355,3274582,630.3767,626.7551,633.3073,1.0048,1.0705,55.8472,False,True,False,True,False,False,False,False,HOLD,False,False,True,False,True,False,False,False,True,SELL,True,False,True,False,True,False,False,True,False,False,HOLD,False
2025-08-05 10:15:00-04:00,630.35,630.62,629.19,629.859,3066615,630.3822,626.9221,633.2777,0.8616,1.0287,51.5641,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-05 10:30:00-04:00,629.865,629.865,627.635,627.82,3678902,630.2872,627.0063,633.2397,0.5768,0.9384,38.4936,False,True,False,False,False,True,False,False,HOLD,False,False,True,False,False,False,True,False,True,SELL,True,False,True,False,False,False,True,True,False,False,HOLD,False
2025-08-05 10:45:00-04:00,627.81,627.99,627.04,627.91,4581710,630.1857,627.0847,633.2031,0.3544,0.8216,39.2256,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-05 11:00:00-04:00,627.915,628.67,627.43,628.56,3015297,630.1069,627.1651,633.1688,0.2279,0.7028,44.3765,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,True,False,False,HOLD,False
2025-08-05 11:15:00-04:00,628.56,628.67,627.765,628.01,2133060,629.9819,627.2411,633.1314,0.0823,0.5787,41.1951,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 11:30:00-04:00,627.98,628.395,627.16,627.69,2339362,629.8519,627.3319,633.0945,-0.0582,0.4514,39.4241,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 11:45:00-04:00,627.62,628.175,627.26,628.09,1572626,629.7582,627.4667,633.0627,-0.1357,0.334,42.7381,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 12:00:00-04:00,628.075,629.01,627.96,628.61,1810877,629.6982,627.6223,633.0321,-0.1534,0.2365,46.8113,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 12:15:00-04:00,628.61,629.1851,628.595,629.05,1538281,629.6582,627.7919,633.0008,-0.1304,0.1631,50.0493,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,True,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 12:30:00-04:00,629.03,629.8,628.215,628.49,2208232,629.5832,627.9481,632.9671,-0.1556,0.0994,46.1948,False,True,False,False,False,True,False,False,HOLD,False,False,True,False,False,False,True,False,True,SELL,True,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 12:45:00-04:00,628.46,629.21,627.8,628.92,1672233,629.5317,628.1139,632.9352,-0.1392,0.0516,49.4162,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 13:00:00-04:00,628.89,629.3,628.68,629.2,958159,629.4977,628.3033,632.9038,-0.1025,0.0208,51.4546,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,True,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
2025-08-05 13:15:00-04:00,629.2,629.825,628.88,629.695,1132247,629.4747,628.4647,632.8725,-0.0331,0.01,54.9134,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,HOLD,False,False,True,False,False,False,False,False,False,False,HOLD,False
